id,hotelName,location,price,link,description,rating,reviews,star
781,"brand New Villa Ashby De Love Heart,Two Bedrooms private pool,wifi,Ac",Ubud,2295000,https://www.booking.com/hotel/id/villa-ashby-de-love-heart-private-pool-wifi-ac.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGiIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsPk9cQGwAIB0gIkZjAzODQyMmMtYTE1Zi00MDJiLTk4YTQtZGMyYjkyNmRjZmE32AIB4AIB&sid=ac81507b73df4bb67ba0d6a194114c67&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-30&checkout=2025-08-31&dest_id=835&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=781&sr_order=popularity&nflt=ht_id%3D204%3Bht_id%3D213&srpvid=ab302af6159c052e&srepoch=1755151764&all_sr_blocks=1293084101_402253908_2_0_0&highlighted_blocks=1293084101_402253908_2_0_0&matching_block_id=1293084101_402253908_2_0_0&sr_pri_blocks=1293084101_402253908_2_0_0__229500000&from=searchresults,"Elegant Accommodation: Brand New Villa Ashby De Love Heart in Gianyar Regency offers a two-bedroom villa with a private pool. Guests enjoy a terrace and free WiFi, ensuring a comfortable and connected stay. Modern Amenities: The villa features air-conditioning, a fully equipped kitchen, and a private entrance. Additional amenities include a refrigerator, microwave, stovetop, work desk, and TV. Free private parking is available on-site. Prime Location: Located 29 km from Ngurah Rai International Airport, the property is close to attractions such as Monkey Forest Ubud (5 km), Blanco Museum (6 km), and Ubud Palace (6 km). Other nearby points include Tegenungan Waterfall (10 km) and Tegallalang Rice Terrace (15 km).",,,
782,Baliterraneo Boutique Resort,"Sunset Road, Seminyak (Sunset Road)",2160000,https://www.booking.com/hotel/id/baliterraneo-boutique-resort-badung.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGiIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsPk9cQGwAIB0gIkZjAzODQyMmMtYTE1Zi00MDJiLTk4YTQtZGMyYjkyNmRjZmE32AIB4AIB&sid=ac81507b73df4bb67ba0d6a194114c67&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-30&checkout=2025-08-31&dest_id=835&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=782&sr_order=popularity&nflt=ht_id%3D204%3Bht_id%3D213&srpvid=ab302af6159c052e&srepoch=1755151764&all_sr_blocks=1310021002_406502704_2_1_0&highlighted_blocks=1310021002_406502704_2_1_0&matching_block_id=1310021002_406502704_2_1_0&sr_pri_blocks=1310021002_406502704_2_1_0__216000000&from=searchresults,"Comfortable Accommodations: Baliterraneo Boutique Resort in Seminyak offers family rooms with air-conditioning, private bathrooms, and modern amenities. Each room includes a balcony or terrace with pool views, ensuring a relaxing stay. Dining Experience: The modern, romantic restaurant serves Indonesian, Italian, and Mediterranean cuisines, offering brunch, lunch, and dinner. Guests can enjoy vegetarian, vegan, gluten-free, and dairy-free options in a welcoming ambience. Leisure Facilities: The resort features a year-round outdoor swimming pool, terrace, and hot tub. Additional amenities include a bar, free WiFi, and free on-site private parking. Prime Location: Located 8 km from Ngurah Rai International Airport, the hotel is near attractions such as Petitenget Temple (3.9 km) and Kuta Square (5 km). Guests appreciate the attentive staff and excellent service. Solo travellers particularly like the location — they rated it 8.4 for a one-person stay.",9.1,188.0,4.0
783,"SIVANA, Hotel Boutique with ocean or garden views - Adults only","Pecatu, Uluwatu",6535350,https://www.booking.com/hotel/id/sivana-villas.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGiIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsPk9cQGwAIB0gIkZjAzODQyMmMtYTE1Zi00MDJiLTk4YTQtZGMyYjkyNmRjZmE32AIB4AIB&sid=ac81507b73df4bb67ba0d6a194114c67&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-30&checkout=2025-08-31&dest_id=835&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=783&sr_order=popularity&nflt=ht_id%3D204%3Bht_id%3D213&srpvid=ab302af6159c052e&srepoch=1755151764&all_sr_blocks=1192450906_416740171_2_0_0_1099015&highlighted_blocks=1192450906_416740171_2_0_0_1099015&matching_block_id=1192450906_416740171_2_0_0_1099015&sr_pri_blocks=1192450906_416740171_2_0_0_1099015_653535000&from=searchresults,"Reliable info:Guests say the description and photos for this property are very accurate. Elegant Accommodation: SIVANA, Hotel Boutique with ocean or garden views - Adults only in Kabupaten Badung offers a villa with stunning ocean or garden views. The property features a year-round outdoor swimming pool and complimentary WiFi, ensuring a relaxing and connected stay. Comfortable Amenities: Guests enjoy air-conditioning, a fully equipped kitchenette, and a private bathroom with a bath and shower. Additional amenities include a dining area, work desk, and outdoor furniture, providing comfort and convenience. Prime Location: Located 14 km from Ngurah Rai International Airport, the villa is near attractions such as Uluwatu Temple (7 km) and Garuda Wisnu Kencana (8 km). Free on-site private parking and bicycle parking cater to active guests. Exceptional Service: Highly rated for its location with a view, attentive staff, and convenient location, SIVANA offers concierge, housekeeping, and breakfast in the room services. Solo travellers particularly like the location — they rated it 9.3 for a one-person stay.",9.3,104.0,4.0
784,The Kuta Beach Heritage Hotel - Managed by Accor,"Downtown Kuta, Kuta",1356354,https://www.booking.com/hotel/id/the-kuta-beach-heritage.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGiIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsPk9cQGwAIB0gIkZjAzODQyMmMtYTE1Zi00MDJiLTk4YTQtZGMyYjkyNmRjZmE32AIB4AIB&sid=ac81507b73df4bb67ba0d6a194114c67&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-30&checkout=2025-08-31&dest_id=835&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=784&sr_order=popularity&nflt=ht_id%3D204%3Bht_id%3D213&srpvid=ab302af6159c052e&srepoch=1755151764&all_sr_blocks=48553808_94473746_2_2_0&highlighted_blocks=48553808_94473746_2_2_0&matching_block_id=48553808_94473746_2_2_0&sr_pri_blocks=48553808_94473746_2_2_0__135635434&from_sustainable_property_sr=1&from=searchresults,"Get the celebrity treatment with world-class service at The Kuta Beach Heritage Hotel - Managed by Accor Conveniently located just across Kuta Beach, The Kuta Beach Heritage Hotel - Managed by Accor features well-appointed accommodation with an outdoor pool overlooking the ocean. The non-smoking hotel also houses a gym and provides free Wi-Fi in all areas. The Kuta Beach Heritage Hotel - Managed by Accor is just a 5-minute walk away from Kuta Square and Kuta Art Market. Ngurah Rai International Airport can be reached by a 15-minute car ride from the property. Spacious rooms are all equipped with a flat-screen cable TV, safety deposit box and a minibar. Free coffee and tea are provided daily. Select rooms offer views of the ocean and a private bathroom with a bathtub. For guests’ convenience, the hotel provides luggage storage facilities and free parking spaces on site. Airport transfers can be arranged at the front desk, while sightseeing arrangements can be made at the tour desk. Blending contemporary design with fishing village-themed interiors, The Waves offers international menu. Guests can also dine in the comfort of their rooms. Solo travellers particularly like the location — they rated it 8.8 for a one-person stay.",7.7,1359.0,5.0
785,Harta Lembongan Villas,"Jungut Batu, Nusa Lembongan",855000,https://www.booking.com/hotel/id/harta-lembongan-villas.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGiIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsPk9cQGwAIB0gIkZjAzODQyMmMtYTE1Zi00MDJiLTk4YTQtZGMyYjkyNmRjZmE32AIB4AIB&sid=ac81507b73df4bb67ba0d6a194114c67&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-30&checkout=2025-08-31&dest_id=835&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=785&sr_order=popularity&nflt=ht_id%3D204%3Bht_id%3D213&srpvid=ab302af6159c052e&srepoch=1755151764&all_sr_blocks=140366401_89911020_0_2_0&highlighted_blocks=140366401_89911020_0_2_0&matching_block_id=140366401_89911020_0_2_0&sr_pri_blocks=140366401_89911020_0_2_0__85500000&from=searchresults,"Nestled within a lush greenery, Harta Lembongan Villas offers an outdoor pool and villas with balconies. It is situated in Lembongan and is 1.3 km from Mushroom Bay. Free WiFi is available throughout the property. All air-conditioned villas feature traditional decorations such as wooden ceiling, parquet floors and wooden furnishings. The semi-outdoor bathroom has a shower, towels and free toiletries. Room service is available as well as breakfast in the room. Alternatively, guests can grab a meal at Harta Lembongan Villas' restaurant. Guests can relax by the pool or enjoy a swing in the gardens. You can also engage in various activities, such as diving, snorkelling, fishing and cycling. The friendly staff at the reception can assist you with the arrangement. Sandy Bay Beach and Dream Beach are 1 km from the property, while the nearest airport is Ngurah Rai International Airport is 30 km from the property. Solo travellers particularly like the location — they rated it 9.0 for a one-person stay.",8.6,410.0,4.0
786,Kelapa Villa Mambal,Mambal,1440000,https://www.booking.com/hotel/id/kelapa-villa-mambal.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGiIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsPk9cQGwAIB0gIkZjAzODQyMmMtYTE1Zi00MDJiLTk4YTQtZGMyYjkyNmRjZmE32AIB4AIB&sid=ac81507b73df4bb67ba0d6a194114c67&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-30&checkout=2025-08-31&dest_id=835&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=786&sr_order=popularity&nflt=ht_id%3D204%3Bht_id%3D213&srpvid=ab302af6159c052e&srepoch=1755151764&all_sr_blocks=1254573101_397968440_4_0_0&highlighted_blocks=1254573101_397968440_4_0_0&matching_block_id=1254573101_397968440_4_0_0&sr_pri_blocks=1254573101_397968440_4_0_0__144000000&from=searchresults,"Elegant Accommodation: Kelapa Villa Mambal in Mambal offers a villa with two bedrooms and two bathrooms. The property features a spacious living room, a fully equipped kitchen, and a private pool. Guests can relax in the garden or on the terrace, enjoying garden and pool views. Exceptional Facilities: The villa provides a year-round outdoor swimming pool, a lush garden, and a terrace. Free WiFi is available throughout the property. Additional amenities include air-conditioning, streaming services, and a dining table. Free on-site private parking is provided for guests’ convenience. Convenient Location: Located 26 km from Ngurah Rai International Airport, Kelapa Villa Mambal is near attractions such as Blanco Museum and Monkey Forest Ubud, both 8 km away. Other points of interest include Saraswati Temple and Ubud Palace, each 9 km from the villa.",6.5,2.0,4.0
787,Regent Bali Canggu,Canggu,24340002,https://www.booking.com/hotel/id/regent-bali-canggu.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGiIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsPk9cQGwAIB0gIkZjAzODQyMmMtYTE1Zi00MDJiLTk4YTQtZGMyYjkyNmRjZmE32AIB4AIB&sid=ac81507b73df4bb67ba0d6a194114c67&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-30&checkout=2025-08-31&dest_id=835&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=787&sr_order=popularity&nflt=ht_id%3D204%3Bht_id%3D213&srpvid=ab302af6159c052e&srepoch=1755151764&all_sr_blocks=1033032711_375946148_2_1_0&highlighted_blocks=1033032711_375946148_2_1_0&matching_block_id=1033032711_375946148_2_1_0&sr_pri_blocks=1033032711_375946148_2_1_0__2434000200&from=searchresults,"Experience world-class service at Regent Bali Canggu Prime Beachfront Location: Regent Bali Canggu in Canggu offers direct beachfront access with Batu Bolong Beach just metres away. Guests enjoy stunning sea views and easy surfing opportunities in the surrounding area. Exceptional Facilities: The resort features a rooftop swimming pool, fitness centre, sun terrace, and lush gardens. Additional amenities include a restaurant, bar, and free WiFi, ensuring a comfortable and enjoyable stay. Comfortable Accommodations: Rooms are equipped with air-conditioning, private balconies, and modern amenities such as flat-screen TVs and minibars. Free on-site private parking and a 24-hour front desk cater to all guest needs. Dining Experience: The modern, family-friendly restaurant serves Indonesian, Spanish, and international cuisines for lunch, dinner, high tea, and cocktails. Breakfast options include buffet and à la carte.",9.6,14.0,5.0
788,Solaris Hotel Kuta,"Kartika Plaza, Kuta (Kartika Plaza)",400000,https://www.booking.com/hotel/id/solaris-kuta.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGiIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsPk9cQGwAIB0gIkZjAzODQyMmMtYTE1Zi00MDJiLTk4YTQtZGMyYjkyNmRjZmE32AIB4AIB&sid=ac81507b73df4bb67ba0d6a194114c67&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-30&checkout=2025-08-31&dest_id=835&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=788&sr_order=popularity&nflt=ht_id%3D204%3Bht_id%3D213&srpvid=ab302af6159c052e&srepoch=1755151764&all_sr_blocks=45329809_92524891_2_2_0_701430&highlighted_blocks=45329809_92524891_2_2_0_701430&matching_block_id=45329809_92524891_2_2_0_701430&sr_pri_blocks=45329809_92524891_2_2_0_701430_40000000&from=searchresults,"Boasting a restaurant and an outdoor pool with a pool bar, Solaris Hotel Kuta enjoys a strategic location 10 minutes’ stroll from Kuta Beach, 5 minutes walk to Jerman Beach and Segara Beach. Each room comes with an en suite bathroom, while free Wi-Fi is accessible in all areas. Free on-site parking is provided. Modern and air-conditioned, rooms in Solaris Hotel Kuta include a coffee/tea maker and a flat-screen satellite TV. Guests can relax in the seating area, which comes with a sofa. En suite bathroom provides a hairdryer and free bath amenities. The hotel is conveniently located a 5-minute drive from Discovery Shopping Mall, Lippo Mall Kuta and Ngurah Rai International Airport. Airport pick-up service is can be arranged upon request. Minimarkets, ATMs and restaurants can be found nearby. Operating a 24-hour front desk with luggage storage facilities, Solaris Hotel Kuta offers tour assistance, car rentals and currency exchange service. Area shuttles and meeting rooms are also available. D’Pine Restaurant serves breakfast buffet and international cuisine. Guests can also enjoy meals in the comfort of their rooms and 30% off on laundry and 15% off on all food and beverages. Solo travellers particularly like the location — they rated it 8.2 for a one-person stay.",6.0,280.0,3.0
789,Four Seasons Resort Bali at Sayan,"Sayan, Ubud",34545500,https://www.booking.com/hotel/id/four-seasons-resort-bali-at-sayan.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGiIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsPk9cQGwAIB0gIkZjAzODQyMmMtYTE1Zi00MDJiLTk4YTQtZGMyYjkyNmRjZmE32AIB4AIB&sid=ac81507b73df4bb67ba0d6a194114c67&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-30&checkout=2025-08-31&dest_id=835&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=789&sr_order=popularity&nflt=ht_id%3D204%3Bht_id%3D213&srpvid=ab302af6159c052e&srepoch=1755151764&all_sr_blocks=69780704_94501028_2_2_0_1160646&highlighted_blocks=69780704_94501028_2_2_0_1160646&matching_block_id=69780704_94501028_2_2_0_1160646&sr_pri_blocks=69780704_94501028_2_2_0_1160646_3454550000&from=searchresults,"Experience world-class service at Four Seasons Resort Bali at Sayan Set amidst lush tropical valleys by Ayung River, Four Seasons Resort Bali at Sayan presents an outdoor pool, four dining options and a gym. Guests can indulge in pampering treatments at the spa. Free valet parking service is offered. Four Seasons Resort Bali at Sayan is a 10-minute drive from Ubud Palace and Ubud Art Market, while Monkey Forest is a 15-minute drive away. It takes 90 minutes by car to reach the resort from Ngurah Rai International Airport. The suites and villas each feature a dining area, seating area with sofas, and a private terrace with views of the greenery. Amenities include a safe, flat-screen satellite TV and ironing facilities. Each bedroom has a dressing room and a private bathroom with free bath amenities. Guests enjoy the convenience of on-site business centre, currency exchange and vehicle rental services. Staff at the tour desk can assist with sightseeing arrangements, hiking or cycling trips. A library and a kid’s club are available in the resort. Ayung Terrace specialises in Indonesian cuisines, while Jati Bar serves cocktails and light meals. At Riverside Café, guests can enjoy western delicacies for lunch and dinner. In-room dining is possible through room service. Solo travellers particularly like the location — they rated it 9.5 for a one-person stay.",9.4,186.0,5.0
790,Dkamboja Umalas Canggu - Bali Managed by Dkamboja Group,"Umalas, Canggu (Umalas)",2108000,https://www.booking.com/hotel/id/private-poll-villa-bali-2br-at-umalas-canggu.en-gb.html?label=gen173nr-10CAEoggI46AdIM1gEaGiIAQGYATO4AQfIAQzYAQPoAQH4AQGIAgGoAgG4AsPk9cQGwAIB0gIkZjAzODQyMmMtYTE1Zi00MDJiLTk4YTQtZGMyYjkyNmRjZmE32AIB4AIB&sid=ac81507b73df4bb67ba0d6a194114c67&aid=304142&ucfs=1&arphpl=1&checkin=2025-08-30&checkout=2025-08-31&dest_id=835&dest_type=region&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=790&sr_order=popularity&nflt=ht_id%3D204%3Bht_id%3D213&srpvid=ab302af6159c052e&srepoch=1755151764&all_sr_blocks=1139016001_386620755_2_0_0_792742&highlighted_blocks=1139016001_386620755_2_0_0_792742&matching_block_id=1139016001_386620755_2_0_0_792742&sr_pri_blocks=1139016001_386620755_2_0_0_792742_210800000&from=searchresults,"Elegant Accommodation: Dkamboja Umalas Canggu in Canggu offers a villa with two bedrooms and two bathrooms. The property features a garden, terrace, and a year-round outdoor swimming pool. Free WiFi is available throughout the villa. Comfortable Amenities: Guests can enjoy air-conditioning, a kitchenette, and a private pool. Additional amenities include a minimarket, housekeeping service, and family rooms. Free parking is provided on-site. Convenient Location: Located 14 km from Ngurah Rai International Airport, the villa is close to attractions such as Petitenget Temple (5 km) and Tanah Lot Temple (12 km). Reception staff speak English and Indonesian.",10.0,1.0,4.0
